"","loc","publication_name","language","publication_date","title","keywords","image_loc"
"72","https://www.20min.ch/fr/story/sion-genere-par-ia-un-vrai-faux-prof-aide-les-eleves-a-reviser-220459860277","20minutes","fr","2023-11-19T11:51:13+01:00","Sion: Généré par IA, un vrai faux prof aide les élèves à réviser",NA,"https://cdn.unitycms.io/images/CfnRcjnXaEwBSVfF4tqejU.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=qquuWTm4KPU"
"73","https://www.20min.ch/fr/story/ski-alpin-la-derniere-descente-de-zermatt-cervinia-tombe-a-leau-150681895086","20minutes","fr","2023-11-19T11:41:05+01:00","Ski alpin: La dernière descente de Zermatt/Cervinia tombe à l’eau",NA,"https://cdn.unitycms.io/images/Blkfz_jXKDd8z6AXdAC-Oj.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=baE01xVNcvI"
"74","https://www.20min.ch/fr/story/en-lorraine-deux-villages-revendiquent-des-forets-perdues-629912023458","20minutes","fr","2023-11-19T11:31:23+01:00","En Lorraine, deux villages revendiquent des «forêts perdues» ",NA,"https://cdn.unitycms.io/images/21a3sWOzqSnBsq37MWnFn3.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3AIb_KG1QH4"
"75","https://www.20min.ch/fr/story/guerre-en-ukraine-kiev-revendique-une-importante-avancee-territoriale-787428659659","20minutes","fr","2023-11-19T11:28:01+01:00","L’Ukraine revendique une avancée territoriale importante ",NA,"https://cdn.unitycms.io/images/5u1ST2pF46gBUkLs_VpSPx.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=g1xUCCYXHMM"
"76","https://www.20min.ch/fr/story/des-hauts-et-des-bas-xi-jinping-nest-pas-si-sur-du-niveau-des-footballeurs-chinois-650974723923","20minutes","fr","2023-11-19T10:25:51+01:00","Xi Jinping n’est «pas si sûr» du niveau des footballeurs chinois ",NA,"https://cdn.unitycms.io/images/1p8qxDZqKAWBi-ZlK142At.jpg?op=ocroped&val=1200,1200,993,564,49,7&sum=Y_T9CFsDuTA"
"77","https://www.20min.ch/fr/story/lola-est-la-deuxieme-candidate-eliminee-de-la-star-academy-197044889919","20minutes","fr","2023-11-19T10:21:54+01:00","Lola est la deuxième candidate éliminée de la Star Academy",NA,"https://cdn.unitycms.io/images/DjZd8X1kKHe8c-zb7F9flz.jpg?op=ocroped&val=1200,1200,1000,431,137,0&sum=ElS4F7fGMzE"
"78","https://www.20min.ch/fr/story/consommation-les-magasins-du-coin-moins-chers-que-migros-et-coop-576839447074","20minutes","fr","2023-11-19T10:12:58+01:00","Consommation: Les «magasins du coin», parfois moins chers que Migros et Coop",NA,"https://cdn.unitycms.io/images/7XJttweXqFWAPFL2-8Lj2g.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=PpsyHf0uu-I"
"79","https://www.20min.ch/fr/story/inde-une-nouvelle-piste-exploree-pour-sauver-41-ouvriers-bloques-561797766939","20minutes","fr","2023-11-19T10:01:59+01:00","Inde: Nouvelle piste explorée pour sauver 41 ouvriers bloqués ",NA,"https://cdn.unitycms.io/images/9UlviS6qq9u9pXiXzcfUDv.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=6PLHB6IItQg"
"80","https://www.20min.ch/fr/story/risques-il-ne-faut-jamais-se-nettoyer-les-oreilles-avec-des-cotons-tiges-470336248799","20minutes","fr","2023-11-19T10:00:00+01:00","Risques: Il ne faut jamais se nettoyer les oreilles avec des cotons-tiges",NA,"https://cdn.unitycms.io/images/ALFnOt90qoo8YYViZOMjGY.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=wsolDGV_hlo"
"81","https://www.20min.ch/fr/story/vaud-fraude-au-chomage-249-condamnations-et-des-proces-281116434078","20minutes","fr","2023-11-19T09:58:15+01:00","Fraude au chômage: 249 condamnations et des procès à venir",NA,"https://cdn.unitycms.io/images/AekTB6uZa8H8VEmQLY_EEI.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=cfUp3w2NP3M"
"82","https://www.20min.ch/fr/story/hockey-sur-glace-philipp-kurashev-fete-sa-200e-avec-un-but-393325965206","20minutes","fr","2023-11-19T09:38:15+01:00","Hockey sur glace: Philipp Kurashev fête sa 200e avec un but",NA,"https://cdn.unitycms.io/images/Bocz_D3fqWr9_jHyfbDZvq.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=NdHoL029uuI"
"83","https://www.20min.ch/fr/story/la-nicaraguayenne-sheynnis-palacios-elue-miss-univers-393569134768","20minutes","fr","2023-11-19T09:06:55+01:00","La Nicaraguayenne Sheynnis Palacios élue Miss Univers",NA,"https://cdn.unitycms.io/images/4Rw36tPFqvm9juCXuHZB6l.jpg?op=ocroped&val=1200,1200,1000,484,27,0&sum=qY6aiBels9E"
"84","https://www.20min.ch/fr/story/formule-1-max-verstappen-sans-partage-a-las-vegas-385884644563","20minutes","fr","2023-11-19T08:48:35+01:00","Formule 1: Max Verstappen sans partage à Las Vegas",NA,"https://cdn.unitycms.io/images/1eYVe_XoaU3BfBHFXAbv2g.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3k-cWsKW18U"
"85","https://www.20min.ch/fr/story/f1-grand-prix-de-las-vegas-qui-sera-en-tete-au-premier-virage-du-strip-329725715749","20minutes","fr","2023-11-19T08:39:15+01:00","F1 – Grand Prix de Las Vegas: Verstappen s’impose sur la meilleure course de la saison",NA,"https://cdn.unitycms.io/images/0ai_2bFsquhAJgti3812Oe.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=xIfACxEg_b0"
"86","https://www.20min.ch/fr/story/presidentielle-largentine-retient-son-souffle-en-revant-dune-sortie-de-crise-845373121334","20minutes","fr","2023-11-19T08:19:03+01:00","L’Argentine retient son souffle en rêvant d’une sortie de crise ",NA,"https://cdn.unitycms.io/images/Aj_TcvHX4L2A_3B7LzyrvO.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=df_qx0ok_SQ"
"87","https://www.20min.ch/fr/story/porrentruy-ju-sa-voiture-en-proie-aux-flammes-a-cause-dun-probleme-technique-736501833108","20minutes","fr","2023-11-19T08:10:42+01:00","Une voiture en proie aux flammes à Porrentruy",NA,"https://cdn.unitycms.io/images/COqxBMXXqvO8ZTTjqTW0kc.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=fT0A4OVcdUs"
"88","https://www.20min.ch/fr/story/sa-fougue-tempetueuse-et-insultante-le-conduit-en-prison-216053906987","20minutes","fr","2023-11-19T07:08:58+01:00","Sa fougue tempétueuse et insultante le conduit en prison",NA,"https://cdn.unitycms.io/images/9PUVcgGuqpZ9vcdhTkSj4j.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=JIwG8N8XDoc"
"89","https://www.20min.ch/fr/story/football-la-suisse-qualifiee-par-la-petite-porte-799395316272","20minutes","fr","2023-11-19T02:32:07+01:00","Qualifications Euro 24: La Suisse passe mais inquiète",NA,"https://cdn.unitycms.io/images/2Td2CKUM44X9icNbsYQ9tc.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=shgj3EFjujo"
"90","https://www.20min.ch/fr/story/football-la-france-en-met-14-a-gibraltar-398452619998","20minutes","fr","2023-11-19T02:31:39+01:00","Qualifications Euro 24: Carton historique de la France",NA,"https://cdn.unitycms.io/images/4XlyqizfqAe8AaMn-N51QR.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=7wpZLVQTWwM"
"91","https://www.20min.ch/fr/story/novak-djokovic-en-finale-du-masters-616246937783","20minutes","fr","2023-11-19T02:29:54+01:00","Novak Djokovic en finale du Masters",NA,"https://cdn.unitycms.io/images/7_Ys-zgq4HCBwZP0n_RtVL.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=RpbDTU9c_3w"
"92","https://www.20min.ch/fr/story/etats-unis-les-conventions-collectives-avec-les-trois-constructeurs-auto-ratifiees-480019042141","20minutes","fr","2023-11-19T02:15:53+01:00","Etats-Unis: Les conventions collectives avec les trois constructeurs auto ratifiées",NA,"https://cdn.unitycms.io/images/98ZomLSb4cE9jBiaUIRXk0.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Iw-h7xeUccI"
"93","https://www.20min.ch/fr/story/argentine-cinq-arrestations-pour-menaces-au-candidat-massa-148650712658","20minutes","fr","2023-11-18T23:45:12+01:00","Argentine: Cinq arrestations pour menaces au candidat Massa",NA,"https://cdn.unitycms.io/images/59Kn_IdBKI3A3ZnhPUu4gI.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=GYsGUVPPnX0"
"94","https://www.20min.ch/fr/story/musique-mort-dune-fan-en-pleine-canicule-a-rio-taylor-swift-reporte-son-concert-934853940897","20minutes","fr","2023-11-18T23:05:21+01:00","Musique: Mort d’une fan en pleine canicule à Rio: Taylor Swift reporte son concert",NA,"https://cdn.unitycms.io/images/5Rc-pj_54GdBLn3-GMhrrY.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=HfSzQCH9PwU"
"95","https://www.20min.ch/fr/story/vaud-la-nounou-negligente-avait-cache-les-blessures-du-bebe-657789283071","20minutes","fr","2023-11-18T22:58:42+01:00","Vaud: La nounou négligente avait caché les blessures du bébé",NA,"https://cdn.unitycms.io/images/4UXl5T2FKqNAA8QYdfnqCF.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=hYn3_rxguWU"
"96","https://www.20min.ch/fr/story/hockey-sur-glace-battu-par-ambri-ajoie-peut-regretter-son-debut-de-match-890234758752","20minutes","fr","2023-11-18T22:36:01+01:00","National League: Ajoie rate son départ et perd contre Ambri",NA,"https://cdn.unitycms.io/images/76husFu_4BA8yxUBFurAft.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=H_YXDNDoyok"
"97","https://www.20min.ch/fr/story/hockey-sur-glace-ge-servette-sort-la-tete-de-leau-et-coule-bienne-681634968287","20minutes","fr","2023-11-18T22:21:05+01:00","National League: GE Servette enfonce Bienne",NA,"https://cdn.unitycms.io/images/4eBB2ANnKjxB64ZH5jrvEq.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=XZXeUs_19pw"
"98","https://www.20min.ch/fr/story/hockey-sur-glace-tombeur-de-zoug-lausanne-realise-un-petit-exploit-606057347164","20minutes","fr","2023-11-18T22:11:22+01:00","National League: Exploit de Lausanne contre Zoug",NA,"https://cdn.unitycms.io/images/Eut8ANty45xB8OBKOMGvH3.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=iOrPdUmRtXA"
"99","https://www.20min.ch/fr/story/suisse-abreger-les-souffrances-dun-animal-tout-nest-pas-permis-878170617244","20minutes","fr","2023-11-18T21:55:22+01:00","Suisse: Abréger les souffrances d’un animal: tout n’est pas permis",NA,"https://cdn.unitycms.io/images/8mtI-N4s4_oBK5_4XYQqeV.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=oQl0mIr1OVA"
"100","https://www.20min.ch/fr/story/fr-olympic-renforce-sa-position-de-leader-169234731360","20minutes","fr","2023-11-18T21:47:13+01:00","Basketball: FR Olympic renforce sa position de leader",NA,"https://cdn.unitycms.io/images/18sY6ol2aLR8BmEwYimq26.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=9fky6eYs_d8"
"101","https://www.20min.ch/fr/story/gaza-plus-de-80-morts-lors-de-frappes-disrael-sur-un-camp-de-refugies-742051222412","20minutes","fr","2023-11-18T21:46:39+01:00","Plus de 80 morts dans des frappes sur un camp de déplacés à Gaza",NA,"https://cdn.unitycms.io/images/2Aac7phOquoBkSMhBasOTe.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=0AB24H4041I"
"102","https://www.20min.ch/fr/story/conflit-israel-hamas-a-gaza-cest-un-projet-genocidaire-que-porte-israel-829186228815","20minutes","fr","2023-11-18T20:53:24+01:00","Conflit Israël-Hamas : nouvelles manifestations pro-Palestine ",NA,"https://cdn.unitycms.io/images/286RLQzraTiBf7-OXQzGxr.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=2Dut-rWqMak"
"103","https://www.20min.ch/fr/story/football-yakin-mise-sur-shaqiri-elvedi-coemert-et-garcia-face-au-kosovo-494472521205","20minutes","fr","2023-11-18T20:01:23+01:00","Football: Yakin mise sur Shaqiri, Elvedi, Cömert et Garcia face au Kosovo",NA,"https://cdn.unitycms.io/images/Cy5f0Bx54ue9J4B7UVJwZz.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=1i_FhqDQ6YU"
"104","https://www.20min.ch/fr/story/servette-chenois-bat-zurich-dans-le-choc-au-sommet-364450139304","20minutes","fr","2023-11-18T19:57:03+01:00","Servette Chênois bat Zurich dans le choc au sommet",NA,"https://cdn.unitycms.io/images/5llv4DVj4dg8HvFOTWmAHe.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=qqOQkI9zJJU"
"105","https://www.20min.ch/fr/story/primaires-republicaines-la-justice-du-colorado-maintient-trump-sur-les-bulletins-de-vote-748515123241","20minutes","fr","2023-11-18T19:28:42+01:00","Le Colorado refuse d’exclure Donald Trump des bulletins de vote",NA,"https://cdn.unitycms.io/images/6XoX5c6J4DL9QOcoVKxy76.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=iCkYAO615k8"
"106","https://www.20min.ch/fr/story/motocyclisme-martin-gagne-le-sprint-au-qatar-et-revient-sur-bagnaia-891557166512","20minutes","fr","2023-11-18T19:07:56+01:00","MotoGP: Martin gagne et fait trembler Bagnaia",NA,"https://cdn.unitycms.io/images/3gTGWLIv46g9HWbbRXoKEb.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=3XTE1yR5E8A"
"107","https://www.20min.ch/fr/story/encheres-une-bouteille-de-whisky-vendue-plus-de-deux-millions-de-francs-221214597795","20minutes","fr","2023-11-18T18:46:32+01:00","Une bouteille de whisky vendue pour un prix record aux enchères",NA,"https://cdn.unitycms.io/images/0TS-i7x-a1q9OyYnxTsLNA.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=CRhOykilpDg"
"108","https://www.20min.ch/fr/story/classement-mondial-la-suisse-est-lun-des-pays-les-plus-surs-pour-les-femmes-930673540781","20minutes","fr","2023-11-18T18:43:42+01:00","Classement mondial: La Suisse est l’un des pays les plus sûrs pour les femmes",NA,"https://cdn.unitycms.io/images/Ezoojr0HasH87Cdmb-m1yA.jpg?op=ocroped&val=1200,1200,1000,633,156,0&sum=m1dgBhqdL0I"
"109","https://www.20min.ch/fr/story/curling-les-suissesses-simposent-pour-leur-entree-en-lice-156806425091","20minutes","fr","2023-11-18T18:07:39+01:00","Curling: Les équipes suisses s’imposent pour leur entrée en lice",NA,"https://cdn.unitycms.io/images/41mWfB8U4z8Bw4VUmR_QXr.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=rraxyk-TDb0"
"110","https://www.20min.ch/fr/story/tennis-premiere-finale-pour-sinner-au-masters-574616095687","20minutes","fr","2023-11-18T17:51:47+01:00","Masters ATP: Jannick Sinner qualifié pour la finale",NA,"https://cdn.unitycms.io/images/6XNiGwDCaSE8d8Hz6Ssm6m.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=WQVYc_YuuDY"
"111","https://www.20min.ch/fr/story/pays-bas-tensions-lors-dune-manif-anti-raciste-contre-le-pierre-noir-664770578163","20minutes","fr","2023-11-18T17:45:12+01:00","Tensions lors d’une manif contre le «Zwarte Piet» aux Pays-Bas ",NA,"https://cdn.unitycms.io/images/5TtKZ2atK4eBgI2N1vZhUV.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=d9Z55ilm39c"
"112","https://www.20min.ch/fr/story/des-liberaux-souhaitent-assouplir-la-reglementation-des-start-ups-744681788167","20minutes","fr","2023-11-18T17:20:33+01:00","Des libéraux souhaitent assouplir la réglementation des start-ups",NA,"https://cdn.unitycms.io/images/CKRbmSHB4pBBA8R6pZif33.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=yK7ZyyIqmbU"
"113","https://www.20min.ch/fr/story/lenterrement-de-sa-soeur-va-commencer-mais-ce-nest-pas-elle-dans-le-cercueil-883844658880","20minutes","fr","2023-11-18T17:09:42+01:00","L’enterrement de sa soeur va commencer, mais ce n’est pas elle dans le cercueil",NA,"https://cdn.unitycms.io/images/72crdQ8la8w9f1G_WFdnxc.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=VLmNyRhZgWI"
"114","https://www.20min.ch/fr/story/ski-alpin-henrik-kristoffersen-fustige-des-militants-idiots-999803108518","20minutes","fr","2023-11-18T17:00:10+01:00","Ski alpin: Henrik Kristoffersen fustige des militants «idiots»",NA,"https://cdn.unitycms.io/images/0AzaY-cYaG7Bt7pWhrGEu2.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=N45KneaMxnM"
"115","https://www.20min.ch/fr/story/france-neuf-jeunes-soupconnes-de-la-mort-du-petit-fayed-abattu-a-nimes-962676133980","20minutes","fr","2023-11-18T16:52:07+01:00","Neuf jeunes inculpés pour la mort du petit Fayed, abattu à Nîmes",NA,"https://cdn.unitycms.io/images/0Rf5Ty_3q0ZAllGU1tfrP9.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=61TKpc1da2U"
"116","https://www.20min.ch/fr/story/football-blesse-vinicius-jr-sera-absent-plusieurs-semaines-751810925395","20minutes","fr","2023-11-18T16:24:59+01:00","Football: Vinicius Jr ne devrait plus jouer en 2023",NA,"https://cdn.unitycms.io/images/7_WmZfgda7HBGzsQvJ3vUW.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=zaY3Bory_zk"
"117","https://www.20min.ch/fr/story/france-condamne-a-18-mois-de-prison-ferme-pour-des-tags-antisemites-259732582312","20minutes","fr","2023-11-18T16:13:38+01:00","France: 18 mois de prison ferme pour des tags antisémites",NA,"https://cdn.unitycms.io/images/3I-auh5cKs68FrbTlKKf50.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=_SKBu334kOY"
"118","https://www.20min.ch/fr/story/football-saint-marin-marque-encore-671456879094","20minutes","fr","2023-11-18T15:42:28+01:00","Football: Saint-Marin marque encore!",NA,"https://cdn.unitycms.io/images/241Fnf184GNAs_RrvwNTT6.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=9DZGASXkNfk"
"119","https://www.20min.ch/fr/story/ivre-il-shabille-en-policier-pour-traverser-la-foule-en-voiture-714272296056","20minutes","fr","2023-11-18T15:22:26+01:00","Ivre, il s’habille en policier pour traverser la foule en voiture",NA,"https://cdn.unitycms.io/images/5HFVYKd745V8Bj7brmZyoF.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=DnlFVO9DhbE"
"120","https://www.20min.ch/fr/story/intemperies-en-suisse-champs-seelandais-inondes-production-agricole-menacee-361443532887","20minutes","fr","2023-11-18T15:15:30+01:00","Intempéries en Suisse: Champs seelandais inondés, production agricole menacée",NA,"https://cdn.unitycms.io/images/DssZVuOFaBqAXEyLiU9G7Y.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=SuE0ps8nA5M"
"121","https://www.20min.ch/fr/story/deputee-droguee-le-senateur-joel-guerriau-suspendu-par-son-groupe-parlementaire-201499292511","20minutes","fr","2023-11-18T15:05:43+01:00","Députée droguée : Joël Guerriau suspendu par son groupe parlementaire",NA,"https://cdn.unitycms.io/images/AvlORFXxKDTAMvcVXynUc-.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=tFeJK4f4QVE"
"122","https://www.20min.ch/fr/story/fondue-ou-raclette-marc-rebillet-a-fait-son-choix-a-polaris-832018653777","20minutes","fr","2023-11-18T15:05:39+01:00","Fondue ou raclette, Marc Rebillet a fait son choix à Polaris",NA,"https://cdn.unitycms.io/images/5lc53ZPdK5DBp-_8ftESco.png?op=ocroped&val=1200,1200,1000,1000,0,0&sum=IG587LKpMl0"
"123","https://www.20min.ch/fr/story/connaissez-vous-vos-droits-en-tant-que-client-de-restaurant-534540145735","20minutes","fr","2023-11-18T15:00:00+01:00","Connaissez-vous vos droits en tant que client de restaurant?",NA,"https://cdn.unitycms.io/images/7K08SyAYKEvAOLKA76GuZ9.jpg?op=ocroped&val=1200,1200,1000,670,161,0&sum=nWYDEjNTufw"
"124","https://www.20min.ch/fr/story/une-spectatrice-piegee-avec-la-balle-de-mcilroy-entre-ses-jambes-436536982053","20minutes","fr","2023-11-18T14:33:16+01:00","Une spectatrice piégée avec la balle de McIlroy entre ses jambes",NA,"https://cdn.unitycms.io/images/BDh6GeMtKWC9m_uosCd8ov.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=MDGySJH5PoU"
"125","https://www.20min.ch/fr/story/espace-depart-imminent-pour-limmense-fusee-starship-de-spacex-300214419279","20minutes","fr","2023-11-18T13:57:26+01:00","Etats-Unis : La fusée Starship atteint l’espace avant d’exploser  ",NA,"https://cdn.unitycms.io/images/DXvWqg0V4i7B6AdS322lEV.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=Qizl_eO-_XY"
"126","https://www.20min.ch/fr/story/un-groupe-denfants-blesses-a-gaza-evacues-aux-emirats-719858442185","20minutes","fr","2023-11-18T13:31:26+01:00","Un groupe d’enfants blessés à Gaza évacués aux Emirats",NA,"https://cdn.unitycms.io/images/6VIMtZwkq0-9poHWRax-QC.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=WUMjVeJzkQk"
"127","https://www.20min.ch/fr/story/lacteur-porno-ron-jeremy-va-sortir-de-prison-pour-raisons-de-sante-593958425249","20minutes","fr","2023-11-18T13:04:40+01:00","L’acteur porno Ron Jeremy va sortir de prison pour raisons de santé",NA,"https://cdn.unitycms.io/images/1uww2yKdq0RAucLdGdutw_.jpg?op=ocroped&val=1200,1200,1000,1000,0,0&sum=v-D15go-VjQ"
